126109,0,5,0,0,0,53,-73,0,0
126205,0,10,0,0,0,100,-100,0,0
126303,0,17,0,0,0,100,-100,0,0
126407,0,20,0,0,0,100,-100,0,0
126503,0,23,0,0,0,100,-100,0,0
126603,0,24,0,0,0,100,-100,0,0
126706,0,23,0,0,0,100,-100,0,0
126803,0,25,0,0,0,100,-100,0,0
126903,0,28,0,0,0,100,-100,0,0
127007,0,31,0,0,0,100,-100,0,0
127103,0,33,0,0,0,100,-100,0,0
127203,0,35,0,0,0,100,-100,0,0
127306,0,39,0,0,0,100,-100,0,0
127403,0,43,0,0,0,100,-100,0,0
127503,0,44,0,0,0,100,-100,0,0
127606,0,44,0,0,0,100,-100,0,0
127703,0,43,0,0,0,100,-100,0,0
127803,0,40,0,0,0,100,-100,0,0
127906,0,40,0,0,0,100,-100,0,0
128003,0,44,0,0,0,100,-100,0,0
128103,0,42,0,0,0,100,-100,0,0
128207,0,37,0,0,0,100,-100,0,0
128303,0,41,0,0,0,100,-100,0,0
128403,0,22,0,0,0,100,-100,0,0
128508,0,0,0,0,0,0,0,0,0
128602,0,0,0,0,0,0,0,0,0
128702,0,0,0,0,0,0,0,0,0
128802,1,0,0,0,0,0,0,0,0
128902,1,0,0,0,0,0,0,0,0
129002,1,0,0,0,0,0,0,0,0
129103,2,0,0,0,0,0,0,0,0
129202,2,0,0,0,0,0,0,0,0
129302,2,0,0,0,0,0,0,0,0
129403,3,0,0,0,0,0,0,0,0
129502,3,0,0,0,0,0,0,0,0
129602,3,0,0,0,0,0,0,0,0
129704,4,0,0,0,0,0,0,0,0
129802,4,0,0,0,0,0,0,0,0
129902,4,0,0,0,0,0,0,0,0
130004,5,0,0,0,0,0,0,0,0
130102,5,0,0,0,0,0,0,0,0
130202,5,0,0,0,0,0,0,0,0
130303,6,0,0,0,0,0,0,0,0
130402,6,0,0,0,0,0,0,0,0
