2811,0,22,0,0,1,0,0,0,0
2908,0,21,0,0,1,0,0,0,0
3008,0,10,0,0,1,100,-100,-23,0
3108,0,4,0,0,1,100,-100,-23,0
3208,0,5,0,0,1,100,-100,-24,0
3308,0,15,0,0,1,100,-100,-27,0
3409,0,35,0,0,1,100,-100,-27,0
3508,0,29,0,0,0,100,-100,-27,0
3608,0,6,0,0,0,100,-100,-27,0
3713,0,2,0,0,0,100,-100,-27,0
3809,0,2,0,0,0,100,-100,-26,0
3909,0,7,0,0,0,100,-100,-26,0
4009,0,27,0,0,0,100,-100,-25,0
4109,0,49,0,0,0,100,-100,-25,0
4209,0,13,0,0,0,100,-100,-25,0
4310,0,3,0,0,0,100,-100,-25,0
4409,0,2,0,0,0,100,-100,-25,0
4509,0,2,0,0,0,100,-100,-25,0
4610,0,5,0,0,0,100,-100,-25,0
4713,0,14,0,0,1,100,-100,-25,0
4810,0,36,0,0,1,100,-100,-25,0
4910,0,26,0,0,1,100,-100,-25,0
5010,0,7,0,0,1,100,-100,-25,0
5110,0,2,0,0,1,100,-100,-25,0
5211,0,1,0,0,1,100,-100,-25,0
5310,0,2,0,0,1,100,-100,-25,0
5410,0,6,0,0,1,100,-100,-25,0
5511,0,16,0,0,1,100,-100,-25,0
5611,0,40,0,0,1,100,-100,-25,0
5715,0,29,0,0,1,100,-100,-25,0
5811,0,8,0,0,1,100,-100,-25,0
5911,0,7,0,0,1,100,-100,-25,0
6011,0,15,0,0,1,100,-100,-25,0
6111,0,38,0,0,1,100,-100,-25,0
6211,0,28,0,0,1,100,-100,-25,0
6311,0,8,0,0,1,100,-100,-25,0
6412,0,2,0,0,1,100,-100,-25,0
6511,0,1,0,0,1,100,-100,-25,0
6612,0,4,0,0,1,100,-100,-25,0
6716,0,13,0,0,1,100,-100,-26,0
6812,0,0,0,0,1,100,-100,-46,0
6912,0,0,0,0,1,0,0,0,0
7012,0,0,0,0,0,0,0,0,0
7112,0,0,0,0,0,0,0,0,0
7212,0,0,0,0,0,0,0,0,0
7312,1,0,0,0,0,0,0,0,0
7412,1,0,0,0,0,0,0,0,0
7512,1,0,0,0,0,0,0,0,0
7613,2,0,0,0,0,0,0,0,0
7716,2,0,0,0,0,0,0,0,0
7812,2,0,0,0,0,0,0,0,0
7913,3,0,0,0,0,0,0,0,0
8012,3,0,0,0,0,0,0,0,0
8112,3,0,0,0,0,0,0,0,0
8213,4,0,0,0,0,0,0,0,0
8312,4,0,0,0,0,0,0,0,0
8413,4,0,0,0,0,0,0,0,0
8513,5,0,0,0,0,0,0,0,0
8613,5,0,0,0,0,0,0,0,0
8713,5,0,0,0,0,0,0,0,0
8813,6,0,0,0,0,0,0,0,0
8913,6,0,0,0,0,0,0,0,0
9013,6,0,0,0,0,0,0,0,0
9113,7,0,0,0,0,0,0,0,0
9213,7,0,0,0,0,0,0,0,0
9313,7,0,0,0,0,0,0,0,0
9413,8,0,0,0,0,0,0,0,0
9513,8,0,0,0,0,0,0,0,0
9613,8,0,0,0,0,0,0,0,0
9713,9,0,0,0,0,0,0,0,0
9813,9,0,0,0,0,0,0,0,0
9913,9,0,0,0,0,0,0,0,0
10014,10,0,0,0,0,0,0,0,0
10113,10,0,0,0,0,0,0,0,0
10213,10,0,0,0,0,0,0,0,0
10314,11,0,0,0,0,0,0,0,0
10414,11,0,0,0,0,0,0,0,0
10513,11,0,0,0,0,0,0,0,0
10614,12,0,0,0,0,0,0,0,0
10717,12,0,0,0,0,0,0,0,0
10814,12,0,0,0,0,0,0,0,0
10914,13,0,0,0,0,0,0,0,0
11014,13,0,0,0,0,0,0,0,0
11114,13,0,0,0,0,0,0,0,0
11214,14,0,0,0,0,0,0,0,0
11314,14,0,0,0,0,0,0,0,0
11414,14,0,0,0,0,0,0,0,0
11514,15,0,0,0,0,0,0,0,0
11614,15,0,0,0,0,0,0,0,0
11714,15,0,0,0,0,0,0,0,0
11815,16,0,0,0,0,0,0,0,0
11914,16,0,0,0,0,0,0,0,0
12015,16,0,0,0,0,0,0,0,0
12115,17,0,0,0,0,0,0,0,0
12215,17,0,0,0,0,0,0,0,0
12315,17,0,0,0,0,0,0,0,0
12415,18,0,0,0,0,0,0,0,0
12515,18,0,0,0,0,0,0,0,0
12614,18,0,0,0,0,0,0,0,0
12715,19,0,0,0,0,0,0,0,0
12814,19,0,0,0,0,0,0,0,0
12915,19,0,0,0,0,0,0,0,0
13015,20,0,0,0,0,0,0,0,0
13115,20,0,0,0,0,0,0,0,0
13215,20,0,0,0,0,0,0,0,0
13315,21,0,0,0,0,0,0,0,0
13415,21,24,0,0,0,100,-100,-84,0
13515,21,6,0,0,0,100,-100,-86,0
13616,0,3,0,0,1,100,-100,-85,0
13720,0,7,0,0,1,100,-100,-85,0
13815,0,28,0,0,1,100,-100,-85,0
13916,0,46,0,0,1,100,-100,-85,0
14016,0,14,0,0,1,100,-100,-85,0
14117,0,5,0,0,1,100,-100,-85,0
14218,0,2,0,0,1,100,-100,-85,0
14317,0,6,0,0,1,100,-100,-85,0
14416,0,24,0,0,1,100,-100,-85,0
14517,0,45,0,0,1,100,-100,-85,0
14617,0,17,0,0,1,100,-100,-85,0
14721,0,5,0,0,1,100,-100,-85,0
14817,0,3,0,0,1,100,-100,-100,0
14917,0,3,0,0,1,100,-100,-91,0
15016,0,4,0,0,1,98,-100,-78,0
15117,0,5,0,0,1,100,-100,-78,0
15217,0,1,0,0,1,76,0,-58,0
15316,0,0,0,0,1,0,0,0,0
15417,0,0,0,0,1,0,0,0,0
15517,0,0,0,0,1,0,0,0,0
15617,0,0,0,0,1,0,0,0,0
15721,1,0,0,0,1,0,0,0,0
15816,1,0,0,0,1,0,0,0,0
15917,1,0,0,0,1,0,0,0,0
16017,2,0,0,0,1,0,0,0,0
16116,2,0,0,0,1,0,0,0,0
16216,2,0,0,0,1,0,0,0,0
16317,3,0,0,0,1,0,0,0,0
16416,3,0,0,0,1,0,0,0,0
16516,3,0,0,0,1,0,0,0,0
