620809,0,0,0,0,0,63,0,0,0
620906,0,0,0,0,0,0,0,0,0
621006,0,0,0,0,0,0,0,0,0
621106,1,0,0,0,0,0,0,0,0
621206,1,0,0,0,0,0,0,0,0
621306,1,0,0,0,0,0,0,0,0
621407,2,0,0,0,0,0,0,0,0
621506,2,0,0,0,0,0,0,0,0
621606,2,0,0,0,0,0,0,0,0
621711,3,0,0,0,0,0,0,0,0
621807,3,0,0,0,0,0,0,0,0
621907,3,0,0,0,0,0,0,0,0
622007,4,0,0,0,0,0,0,0,0
622107,4,0,0,0,0,0,0,0,0
622207,4,0,0,0,0,0,0,0,0
622308,5,0,0,0,0,0,0,0,0
622407,5,0,0,0,0,0,0,0,0
622508,5,0,0,0,0,0,0,0,0
622608,6,0,0,0,0,0,0,0,0
622712,6,0,0,0,0,0,0,0,0
622808,6,0,0,0,0,0,0,0,0
622909,7,0,0,0,0,0,0,0,0
623008,7,0,0,0,0,0,0,0,0
623109,7,0,0,0,0,0,0,0,0
623213,0,0,2,1,0,0,0,0,0
623308,0,0,4,4,0,0,0,0,0
623408,0,0,6,6,0,0,0,0,0
623513,0,0,9,8,0,0,0,0,0
623609,0,0,11,10,0,0,0,0,0
623713,0,0,13,13,0,0,0,0,0
623814,0,0,16,15,0,100,-100,0,0
623909,0,0,20,17,0,100,-100,0,0
624009,0,0,28,25,100,100,-100,0,0
624114,0,0,26,22,100,100,-100,0,0
624210,0,0,18,18,0,100,-100,0,0
624310,0,0,17,17,0,100,-100,0,0
624415,0,0,16,18,0,100,-100,0,0
624511,0,0,16,19,0,100,-100,0,0
624611,0,0,17,18,0,100,-100,0,0
624720,0,0,18,19,0,100,-100,0,0
624811,0,0,19,21,0,100,-100,0,0
624911,0,0,19,23,0,100,-100,0,0
625016,0,0,18,20,0,100,-100,0,0
625111,0,0,17,21,0,100,-100,0,0
625211,0,0,18,20,0,100,-100,0,0
625316,0,0,18,20,0,100,-100,0,0
625411,0,0,17,21,0,100,-100,0,0
625511,0,0,16,19,0,100,-100,0,0
625616,0,0,14,16,0,100,-100,0,0
625716,0,0,13,14,0,100,-100,0,0
625812,0,0,12,13,0,100,-100,0,0
625917,0,0,12,14,0,100,-100,0,0
626012,0,0,13,14,0,100,-100,0,0
626113,0,0,10,10,0,100,-100,0,0
626217,0,0,0,0,0,100,-100,0,0
626312,0,0,0,0,100,100,-100,0,0
626412,0,0,0,0,100,100,-100,-30,0
626514,1,0,0,0,0,0,0,0,0
626614,1,0,0,0,0,0,0,0,0
626718,1,0,0,0,0,0,0,0,0
626815,2,0,0,0,0,0,0,0,0
626915,2,0,0,0,0,0,0,0,0
627015,2,0,0,0,0,0,0,0,0
627115,3,0,0,0,0,0,0,0,0
627215,3,0,0,0,0,0,0,0,0
627315,3,0,0,0,0,0,0,0,0
627416,4,0,0,0,0,0,0,0,0
627516,4,0,0,0,0,0,0,0,0
627616,4,0,0,0,0,0,0,0,0
627720,5,0,0,0,0,0,0,0,0
627816,5,0,0,0,0,0,0,0,0
627916,5,0,0,0,0,0,0,0,0
628017,6,0,0,0,0,0,0,0,0
628116,6,0,0,0,0,0,0,0,0
628216,6,0,0,0,0,0,0,0,0
628317,7,0,0,0,0,0,0,0,0
628415,7,0,0,0,0,0,0,0,0
628515,7,0,0,0,0,0,0,0,0
628615,8,0,0,0,0,0,0,0,0
628715,8,0,0,0,0,0,0,0,0
628815,8,0,0,0,0,0,0,0,0
628915,9,0,0,0,0,0,0,0,0
629015,9,0,0,0,0,0,0,0,0
629115,9,0,0,0,0,0,0,0,0
629215,10,0,0,0,0,0,0,0,0
629315,10,1,0,0,0,0,0,0,0
629415,10,0,0,0,0,0,0,0,0
629515,11,0,0,0,0,0,0,0,0
629615,11,0,0,0,0,0,0,0,0
629715,11,0,0,3,0,92,0,0,79
629818,0,0,1,8,0,96,0,0,45
629914,0,0,7,12,0,0,0,0,0
630014,0,0,10,16,0,0,0,0,0
630119,0,0,10,16,0,0,0,0,0
630214,0,0,11,16,0,0,0,0,0
630314,0,0,12,18,0,0,0,0,0
630419,0,0,14,18,0,0,0,0,0
630514,0,0,13,17,0,0,0,0,0
630614,0,0,12,17,0,0,0,0,0
630719,0,0,12,17,0,0,0,0,0
630814,0,0,13,16,0,0,0,0,0
630914,0,0,13,17,0,0,0,0,0
631019,0,0,10,15,0,0,0,0,0
631115,0,0,3,3,0,0,0,0,0
631216,0,0,0,0,0,0,0,0,0
631319,0,0,0,0,0,0,0,0,0
631415,0,0,0,0,0,0,0,0,0
631515,0,0,0,0,0,0,0,0,0
631616,1,0,0,0,0,0,0,0,0
631715,1,0,0,0,0,0,0,0,0
631815,1,0,0,0,0,0,0,0,0
631915,2,0,0,0,0,0,0,0,0
632015,2,0,0,0,0,0,0,0,0
632115,2,0,0,0,0,0,0,0,0
632215,3,0,0,0,0,0,0,0,0
632315,3,0,0,0,0,0,0,0,0
632415,3,0,0,0,0,0,0,0,0
632516,4,0,0,0,0,0,0,0,0
632615,4,0,0,0,0,0,0,0,0
632715,4,0,0,0,0,0,0,0,0
632815,5,0,0,0,0,0,0,0,0
632915,5,0,0,0,0,0,0,0,0
633015,5,0,0,0,0,0,0,0,0
633115,6,0,0,0,0,0,0,0,0
633215,6,0,0,0,0,0,0,0,0
633315,6,0,0,0,0,0,0,0,0
633415,7,0,0,0,0,0,0,0,0
633515,7,0,0,0,0,0,0,0,0
633615,7,0,0,0,0,0,0,0,0
633715,8,0,0,0,0,0,0,0,0
633815,8,0,0,0,0,0,0,0,0
633915,8,0,0,0,0,0,0,0,0
634015,9,0,0,0,0,0,0,0,0
634115,9,0,0,0,0,0,0,0,0
634215,9,0,0,0,0,0,0,0,0
634315,10,0,0,0,0,0,0,0,0
634415,10,0,0,0,0,0,0,0,0
634515,10,0,0,0,0,0,0,0,0
634615,11,0,0,0,0,0,0,0,0
634715,11,0,0,0,0,0,0,0,0
634815,11,0,0,0,0,0,0,0,0
634915,12,0,0,0,0,0,0,0,0
635015,12,0,0,0,0,0,0,0,0
635115,12,0,0,0,0,0,0,0,0
635215,13,0,0,0,0,0,0,0,0
635315,13,0,0,0,0,0,0,0,0
635415,13,0,0,0,0,0,0,0,0
635515,14,0,0,0,0,0,0,0,0
635615,14,0,0,0,0,0,0,0,0
635715,14,0,0,0,0,0,0,0,0
635815,15,0,0,0,0,0,0,0,0
635915,15,0,0,0,0,0,0,0,0
636015,15,0,0,0,0,0,0,0,0
636115,16,0,0,0,0,0,0,0,0
636215,16,0,0,0,0,0,0,0,0
636315,16,0,0,0,0,0,0,0,0
636415,17,0,0,0,0,0,0,0,0
636515,17,0,0,0,0,0,0,0,0
636615,17,0,0,0,0,0,0,0,0
636715,18,0,0,0,0,0,0,0,0
636815,18,0,0,0,0,0,0,0,0
636915,18,0,0,0,0,0,0,0,0
637015,19,0,0,0,0,0,0,0,0
637114,19,0,0,0,0,0,0,0,0
637214,19,0,0,0,0,0,0,0,0
637315,20,0,0,0,0,0,0,0,0
637415,20,0,0,0,0,0,0,0,0
637514,20,0,0,0,0,0,0,0,0
637615,21,0,0,0,0,0,0,0,0
637714,21,0,0,0,0,0,0,0,0
637814,21,0,0,0,0,0,0,0,0
637915,22,0,0,0,0,0,0,0,0
638014,22,0,0,0,0,0,0,0,0
638114,22,0,0,0,0,0,0,0,0
638215,23,0,0,0,0,0,0,0,0
638314,23,0,0,0,0,0,0,0,0
638414,23,0,0,0,0,0,0,0,0
638515,24,0,0,0,0,0,0,0,0
638614,24,0,0,0,0,0,0,0,0
638714,24,0,0,0,0,0,0,0,0
638815,25,0,0,0,0,0,0,0,0
638914,25,0,0,0,0,0,0,0,0
639014,25,0,0,0,0,0,0,0,0
639115,26,0,0,0,0,0,0,0,0
639214,26,0,0,0,0,0,0,0,0
639314,26,0,0,0,0,0,0,0,0
639415,27,0,0,0,0,0,0,0,0
639514,27,0,0,0,0,0,0,0,0
639614,27,0,0,0,0,0,0,0,0
639715,28,0,0,0,0,0,0,0,0
639814,28,0,0,0,0,0,0,0,0
639914,28,0,0,0,0,0,0,0,0
640015,29,0,0,0,0,0,0,0,0
640114,29,0,0,0,0,0,0,0,0
640214,29,0,0,0,0,0,0,0,0
640315,30,0,0,0,0,0,0,0,0
640414,30,0,0,0,0,0,0,0,0
640514,30,0,0,0,0,0,0,0,0
640615,31,0,0,0,0,0,0,0,0
640714,31,0,0,0,0,0,0,0,0
640814,31,0,0,0,0,0,0,0,0
640915,32,0,0,0,0,0,0,0,0
641014,32,0,0,0,0,0,0,0,0
641114,32,0,0,0,0,0,0,0,0
641215,33,0,0,0,0,0,0,0,0
641314,33,0,0,0,0,0,0,0,0
641414,33,0,0,0,0,0,0,0,0
641515,34,0,0,0,0,0,0,0,0
641614,34,0,0,0,0,0,0,0,0
641714,34,0,0,0,0,0,0,0,0
641815,35,0,0,0,0,0,0,0,0
641914,35,0,0,0,0,0,0,0,0
642014,35,0,0,0,0,0,0,0,0
642115,36,0,0,0,0,0,0,0,0
642214,36,0,0,0,0,0,0,0,0
642314,36,0,0,0,0,0,0,0,0
642415,37,0,0,0,0,0,0,0,0
642514,37,0,0,0,0,0,0,0,0
642614,37,0,0,0,0,0,0,0,0
642715,38,0,0,0,0,0,0,0,0
642814,38,0,0,0,0,0,0,0,0
642914,38,0,0,0,0,0,0,0,0
643015,39,0,0,0,0,0,0,0,0
643114,39,0,0,0,0,0,0,0,0
643214,39,0,0,0,0,0,0,0,0
643315,40,0,0,0,0,0,0,0,0
643414,40,0,0,0,0,0,0,0,0
643514,40,0,0,0,0,0,0,0,0
643615,41,0,0,0,0,0,0,0,0
643714,41,0,0,0,0,0,0,0,0
643814,41,0,0,0,0,0,0,0,0
643915,42,0,0,0,0,0,0,0,0
644014,42,0,0,0,0,0,0,0,0
644114,42,0,0,0,0,0,0,0,0
644215,43,0,0,0,0,0,0,0,0
644314,43,0,0,0,0,0,0,0,0
644414,43,0,0,0,0,0,0,0,0
644520,0,0,0,0,0,0,0,0,0
644615,0,0,0,0,0,0,0,0,0
